class,value
class1,8.006769765888128
class1,18.996877808189268
class1,-2.11042387840752
class1,36.530580342807255
class1,16.921508169195462
class1,13.924121213135486
class1,20.1501944032944
class1,7.6773415289389195
class1,-3.4171401963724453
class1,25.93286982790982
class1,-8.08204178779906
class1,10.066290025617064
class1,9.374208218757204
class1,4.85688369733841
class1,0.9139493056181962
class1,26.789449994400126
class1,15.362148356309183
class1,8.29777628333916
class1,29.070253867427482
class1,24.88328898535683
class1,12.639051837717675
class1,1.6498744006013428
class1,10.392196351324449
class1,18.7582770714283
class1,13.849712582366424
class1,18.202921422070872
class1,1.124127801521766
class1,6.416127544326741
class1,8.8751821237596
class1,-1.1734769616941758
class1,7.29285335322951
class1,15.636382729863005
class1,13.20404341366022
class1,-3.732138203632026
class1,13.783297750599868
class1,20.689710300836822
class1,4.777411976975432
class1,19.18975754005011
class1,21.21475341849219
class1,17.875774816648562
class1,8.426321552696045
class1,4.871770754364836
class1,1.519110021682792
class1,16.663426299240754
class1,5.2346904722057435
class1,7.694060900689056
class1,5.817005001703261
class1,-12.115463335100983
class1,8.486444614594546
class1,12.77875025715947
class1,8.395037796782097
class1,0.41429658008118864
class1,14.249128148515176
class1,2.7591726228914712
class1,14.987570555000266
class1,13.950931263743406
class1,18.2597422616792
class1,6.403680016548472
class1,10.962289822414707
class1,11.377532994004131
class1,19.213426000782952
class1,9.78441391211863
class1,10.95894808040674
class1,-0.5748498529064072
class1,-8.526300552645893
class1,26.696722440247147
class1,1.6589170652338439
class1,7.285319002250851
class1,9.434634249690063
class1,36.503515644906685
class1,-0.24012782011417322
class1,12.927869258388874
class1,10.197148014977422
class1,8.75550257828685
class1,-3.9497867711762567
class1,0.9365787047706569
class1,14.553850964448369
class1,9.26124384956696
class1,7.4574993467591755
class1,22.793439907602398
class1,16.892324172305365
class1,12.985533142392116
class1,22.655130570192185
class1,21.054255582099465
class1,19.390224694724683
class1,7.035237103364283
class1,7.205895435149015
class1,13.409197290130342
class1,-9.139127359066844
class1,9.466322893217143
class1,19.422886185288963
class1,17.10369059865974
class1,-4.4406531813961685
class1,31.420771151316348
class1,18.79895634374904
class1,2.882689528635199
class1,32.59716960965288
class1,31.06501513903176
class1,2.0979393992971405
class1,16.851339091725222
class1,7.947696019503537
class1,15.102438069209198
class1,10.566613719884757
class1,12.550964914926082
class1,6.918810682160796
class1,22.56858674625917
class1,4.540538054283383
class1,20.74289648114471
class1,13.431139551948975
class1,8.192236574247525
class1,5.780467586507428
class1,12.95372703381287
class1,15.853279798316384
class1,1.671032458874448
class1,20.369774811533592
class1,-2.660586081571365
class1,-1.6509119331209767
class1,5.18851434226266
class1,18.36548913624818
class1,13.923549158021157
class1,1.0727931550397134
class1,7.528693620805076
class1,8.072524982223412
class1,18.52420415501195
class1,2.530578344087097
class1,6.477057866054194
class1,14.081544866013152
class1,-9.36607637471667
class1,4.503144941096339
class1,22.87986316680032
class1,10.675810856479789
class1,0.5048764888787396
class1,-4.414097445771926
class1,30.699860553199386
class1,18.20377609989009
class1,18.40620603094301
class1,1.052877330811178
class1,8.15487706605018
class1,19.100223552726437
class1,18.137307339572747
class1,21.743233891772
class1,21.99835004352937
class1,7.526015191141611
class1,30.5322178309047
class1,14.817069963135229
class1,25.728720624865442
class1,14.997053343688844
class1,14.34422499166947
class1,10.771724795460006
class1,12.314378488641479
class1,9.512352947915746
class1,5.300294529722395
class1,-12.36705477573739
class1,9.476422270292069
class1,20.198295384891633
class1,5.625451506031351
class1,-4.123210998787039
class1,8.080324906960364
class1,25.373958229377912
class1,2.4574547724929783
class1,9.162673186608984
class1,12.719730386656204
class1,-2.159461644044857
class1,23.022090501140795
class1,2.5098075556810873
class1,-1.8839618057206753
class1,0.4984468618670519
class1,8.724730500104496
class1,28.679763609778558
class1,16.3107701016498
class1,12.901512663281855
class1,7.25107078530647
class1,-2.9628900667618794
class1,24.730067025187186
class1,-3.612817495887384
class1,6.472200056961454
class1,2.292960699064559
class1,6.024272595689208
class1,0.8147132710749787
class1,17.189255448595098
class1,20.73602845056167
class1,3.0193184325755045
class1,7.653159492810202
class1,34.309483028392236
class1,11.492198264605832
class1,9.306606177834066
class1,2.6011650803699924
class1,0.8624516723917477
class1,12.217536716669166
class1,-4.1383980696362865
class1,4.990223305620543
class1,28.600115564372533
class1,9.164796794236548
class1,9.144331985934063
class1,19.1840327473733
class1,5.369065512054004
class1,6.709031292820748
class1,7.79445580373615
class1,-2.433031027537824
class1,18.006816426793456
class1,11.849876493573234
class1,11.403249924591055
class1,10.08909786696381
class1,13.12920587825605
class1,-5.088188160196481
class1,10.691987994444212
class1,2.126966420846289
class1,7.789595592731085
class1,20.250185986050468
class1,-7.256610177952858
class1,4.078535576701276
class1,22.85603892877729
class1,12.212569643262421
class1,40.62248116802326
class1,2.203867963999193
class1,4.536571001774056
class1,5.7368058538486295
class1,8.08824136404936
class1,2.3113727680743192
class1,-2.008914941196668
class1,8.432886945267192
class1,8.664501379195602
class1,5.552540034308632
class1,7.642923427334658
class1,12.024298736270271
class1,16.688994588565357
class1,17.23775207304664
class1,20.074961343064118
class1,22.757397587881204
class1,22.897210071651074
class1,7.262400036695855
class1,13.290898727987264
class1,5.95865195278399
class1,20.314283210915384
class1,18.77783496755145
class1,3.89103651568921
class1,-5.083243417251692
class1,-5.604800855691279
class1,22.354020131093513
class1,3.273042830623888
class1,-7.478389668779929
class1,23.290320710735237
class1,6.032399257222432
class1,3.998072789541597
class1,6.254923189648785
class1,11.132831052386841
class1,22.311183613610552
class1,19.29229648618106
class1,11.557993196766787
class1,6.770598312490872
class1,25.255729478951107
class1,18.143047945397186
class1,11.960023636935714
class1,3.11332472874441
class1,-10.440535134796058
class1,7.634476678023467
class1,1.0953258138246635
class1,9.28426961749347
class1,27.513708052013342
class1,7.286505954508678
class1,10.614568949622482
class1,-4.096239489606914
class1,5.860421689425694
class1,-7.888674275794642
class1,4.20260764057372
class1,17.493127169405476
class1,-12.506604242627919
class1,9.377281831852052
class1,5.659607480693977
class1,-3.6452845983603908
class1,2.7351248337343135
class1,28.092493668197836
class1,3.4995822600273883
class1,10.579530053360537
class1,5.966436848522822
class1,-0.9299563677640243
class1,6.789200223594765
class1,-1.9374435219307795
class1,15.549950020807787
class1,2.75820513778839
class1,0.3622788684980769
class1,8.1052789347485
class1,4.927386246226943
class1,30.31596509322347
class1,0.1165069023463623
class1,17.921252639368426
class1,24.973731072505952
class1,19.91792345949842
class1,14.223571609970467
class1,21.2387695308663
class1,16.279068703475158
class1,10.40588311348087
class1,-5.378237827944904
class1,15.349543972985753
class1,-5.707919530220018
class1,21.556460145319058
class1,5.281409965719133
class1,24.191253510578793
class1,-5.540239528705824
class1,33.4715554444514
class1,10.109793027082553
class1,9.179749900392236
class1,18.149291145335887
class1,5.451072242551125
class1,-5.440034127745081
class1,6.653394395613708
class1,12.026014686548608
class1,19.18001412033245
class1,5.221347332493622
class1,16.137323797391634
class1,1.2549787875169667
class1,12.673199019124912
class1,18.69973137438746
class1,2.0866334828285034
class1,19.092006050773197
class1,-10.925929856970498
class1,20.847319387407275
class1,30.69885079172652
class1,18.37563404609946
class1,-2.131905702037141
class1,17.53507443520203
class1,14.098696532658217
class1,-3.6329903294701253
class1,4.630971356740624
class1,19.73178290606652
class1,17.122901292857446
class1,-13.090361498038522
class1,11.120723259876637
class1,22.977631200234494
class1,19.795781863288262
class1,8.611288799858936
class1,16.901841800029977
class1,-0.4974085876835854
class1,15.34452533355315
class1,14.392198544587586
class1,1.9478667499872167
class1,10.34218219276492
class1,18.09161298877146
class1,28.78589171573713
class1,21.41066754683775
class1,13.050653675572217
class1,21.50179467255475
class1,11.2002373810708
class1,10.062319979043675
class1,0.27078107788119077
class1,15.04657477979777
class1,3.909618184954673
class1,11.43776948584351
class1,0.38971516739835366
class1,22.482086532906905
class1,6.440579597274106
class1,13.770508523656932
class1,9.58009372478868
class1,9.835224398790382
class1,12.518825681344733
class1,11.215860017075425
class1,26.08820433971945
class1,14.793965242113565
class1,33.85001573335943
class1,-1.6781686117163837
class1,17.51592815769027
class1,6.891040612674143
class1,-3.5603189726514834
class1,14.630806282609761
class1,22.612109544147838
class1,13.694328342342606
class1,11.15854216238949
class1,7.81224059069696
class1,20.2571816753652
class1,19.1815737878406
class1,26.89510456399487
class1,7.141433346450326
class1,3.4193494693151214
class1,-2.8353349104288874
class1,5.495272771822126
class1,21.48726831713959
class1,23.86467913731492
class1,8.447271276156362
class1,9.151321992215415
class1,25.69241116216276
class1,2.7107539374936716
class1,-8.764977330426206
class1,13.089307814925037
class1,-4.075823758524653
class1,10.835995748973119
class1,7.226524101508634
class1,7.199243002127853
class1,5.377155261075749
class1,7.117197526644295
class1,-12.552191496567595
class1,-1.4410903621127886
class1,-3.3250605679748197
class1,7.349950898029645
class1,7.26609350651858
class1,1.1409964520569602
class1,31.03452218675276
class1,10.362149965593604
class1,14.83153930102031
class1,21.319693908841185
class1,11.47838327160071
class1,11.604098461958287
class1,17.974999365929918
class1,12.856059283441105
class1,1.1450821258616202
class1,5.4148778864218965
class1,17.42067390613843
class1,4.569388956447808
class1,16.364798515697863
class1,6.287730099792022
class1,8.28104627891629
class1,15.781027578453202
class1,9.462144877721771
class1,-3.605100789557678
class1,11.355516598791487
class1,3.051637085263308
class1,24.19510982442297
class1,22.864787025982892
class1,2.635232986480328
class1,2.765818984965973
class1,2.2318414013531793
class1,0.25019005974054664
class1,15.03302514374888
class1,9.236523515966368
class1,12.232514158359862
class1,10.767123807259113
class1,22.8260212846139
class1,24.149687114201928
class1,19.46925037877979
class1,20.908574565514748
class1,23.483151132398646
class1,3.1821664377534855
class1,11.841107577135594
class1,17.133787343982206
class1,19.06412976860137
class1,14.593434124175458
class1,24.26453580910072
class1,11.08258360845567
class1,9.856907142230222
class1,1.792734371130658
class1,13.600285526877496
class1,13.578131828433213
class1,17.564701875249416
class1,14.422172407875774
class1,2.342689182549835
class1,8.819641304402184
class1,12.9661531148767
class1,12.78680882548468
class1,12.636692280009951
class1,-4.565276147761633
class1,8.769582423138553
class1,12.810259675027982
class1,25.566907354124496
class1,0.872083658099033
class1,17.81344774317481
class1,16.31522494424985
class1,15.517153528305144
class1,3.489644613002774
class1,26.86336880626019
class1,3.519632514126111
class1,13.169503044034743
class1,6.116175885079551
class1,17.29602511303859
class1,-8.221099318593993
class1,1.6719908585012284
class1,13.935185964980104
class1,4.062962413962149
class1,-7.466371575560984
class1,10.115559126108005
class1,2.8062671309479628
class1,18.65125476501581
class1,28.718904954426236
class1,10.54328335828261
class1,10.335217348762281
class1,19.67741225255997
class1,21.177787071670163
class1,30.275579864535
class1,10.342721774297468
class1,8.056662037645657
class1,15.652979327943779
class1,2.7024193769712044
class1,1.1290957440650295
class1,11.493058689803284
class1,16.88723986861796
class1,15.797381203545573
class1,15.37576398444564
class1,12.558605320996174
class1,-9.817051631045896
class1,-0.08658017509276661
class1,7.239437295530601
class1,-3.848995357921858
class1,6.586084816257351
class1,7.677063501341294
class1,6.846251863864225
class1,7.8538202478388355
class1,-6.692833019587582
class1,-0.6234234949681294
class1,4.18154171531722
class1,-8.641455511693096
class1,20.3349771641507
class1,3.0313159023720813
class1,14.294088781137079
class1,11.004318807609552
class1,20.823523497918995
class1,-20.10852753786249
class1,9.525321885417194
class1,-9.140440488116216
class1,18.083497544489404
class1,2.305885840645293
class1,9.905811926164057
class1,0.9360528691537979
class1,18.105131804048465
class1,0.3693075915360762
class1,18.599429643547666
class1,22.901271189056
class1,10.363842455443793
class1,12.488353567514316
class1,3.7206286149101677
class1,12.568418402627238
class1,-6.530994132273076
class1,6.630853945566405
class1,24.539801438537875
class1,8.543799665388281
class1,1.5477246955603228
class1,17.4724799648163
class1,7.147460260112608
class1,17.747799983999606
class1,13.378476094437907
class1,26.11036585181951
class1,9.159757732802246
class1,-2.5140234816437683
class1,26.832744329749293
class1,17.564511106379754
class1,6.727768581375426
class1,18.590697809640048
class1,7.169775300023988
class1,4.291527985876343
class1,25.754407846741834
class1,17.691177476201737
class1,12.948303578457697
class1,5.494057272358335
class1,19.56140697791193
class1,6.60705903853365
class1,5.547172055796229
class1,-4.728175905913281
class1,1.40937640903649
class1,19.23240811803334
class1,16.543445677066185
class1,5.34425353793527
class1,16.443462279200176
class1,7.822116311518924
class1,20.672261013220837
class1,-2.8920001575875904
class1,15.119316169488625
class1,19.93544008837307
class1,10.947729574389736
class1,21.60241237844174
class1,5.490724462522763
class1,9.567998821432205
class1,8.594133007970857
class1,29.64929282934493
class1,-1.0200996112338778
class1,-1.7145281767817195
class1,2.009396417373834
class1,-2.9191975049860215
class1,8.37295590098056
class1,10.042655279542853
class1,-7.581014143183108
class1,13.849052931613093
class1,16.828759864353266
class1,23.386744613966886
class1,-2.52357043006392
class1,28.143931315847095
class1,8.993232934903283
class1,21.598253013568534
class1,9.26680586135994
class1,19.512511586639313
class1,10.511907472321031
class1,-5.001119126639786
class1,20.306732937237953
class1,12.797668830131496
class1,11.669306853579931
class1,-6.987707879356179
class1,12.839200198169891
class1,0.6973581148300383
class1,19.262925231502614
class1,3.6973125954687074
class1,17.780644012078568
class1,28.897113436788022
class1,10.518113762113522
class1,6.891907450127827
class1,13.239368161237456
class1,8.853486752348006
class1,5.740077126697124
class1,12.439716290728938
class1,13.608295718681013
class1,6.416581864431207
class1,2.3038094548587935
class1,0.5632210461017948
class1,-10.319436235013889
class1,4.839645870113659
class1,14.871091468656658
class1,-3.9194706360020355
class1,6.241010459507872
class1,13.88653072140509
class1,25.6774581768228
class1,10.857995296033158
class1,25.36122060522806
class1,13.59650209286823
class1,18.697976765291408
class1,8.956387174116655
class1,7.302903813535793
class1,13.450560943299514
class1,13.665875109312708
class1,-3.745158956504458
class1,10.497317622504042
class1,1.3214576158004547
class1,-1.3667744328059293
class1,9.447715030562115
class1,0.8546771423263024
class1,3.3247961162649116
class1,5.335764093017236
class1,5.556130865517901
class1,30.10600625986215
class1,7.761231662427981
class1,22.41256250264583
class1,25.16366675574659
class1,13.199073225952873
class1,6.944554417374897
class1,4.693344094101781
class1,27.125082923965945
class1,18.270220761868913
class1,10.579232151990352
class1,13.181160798486871
class1,13.931179551911718
class1,3.779370458021182
class1,2.0775605270341844
class1,5.544510930206965
class1,6.747641836603411
class1,7.031062563300043
class1,28.045207185705202
class1,-4.0234600908110245
class1,-2.7745881405978157
class1,1.5958060587636798
class1,28.422400763016093
class1,14.51156813686967
class1,22.561804678424735
class1,7.462926388967868
class1,18.027792973585882
class1,12.205554866285299
class1,12.983991659238187
class1,5.7475503533441845
class1,11.064621982769347
class1,12.60303354448971
class1,27.013480818887608
class1,15.100701977792504
class1,29.71222786136165
class1,8.561262993594237
class1,-12.074217709105831
class1,11.235584073008367
class1,4.041285272369599
class1,13.252852685238448
class1,3.8352049023407737
class1,5.548659847847354
class1,22.60869936273486
class1,20.988759308998453
class1,-8.812463638082804
class1,9.324326795159811
class1,-8.036554612043652
class1,22.29927920783725
class1,10.607182798747568
class1,26.701107082226514
class1,14.997681779254513
class1,19.855040460024455
class1,20.654525701521024
class1,3.111199802139022
class1,6.8339352166363385
class1,7.04254215834521
class1,12.773860752211114
class1,14.574548923723516
class1,1.7353816160957987
class1,10.907956799647161
class1,15.783725449365965
class1,4.536918430098816
class1,5.275118878774171
class1,-10.440662799348537
class1,13.842454150756362
class1,15.98870824895671
class1,13.909923605357069
class1,-0.3582625924552616
class1,4.534996889442187
class1,21.49408748657028
class1,7.211075932281108
class1,9.08289360598148
class1,16.944954851661272
class1,-4.165186183146886
class1,11.686656326362904
class1,8.727018855756175
class1,17.029781924443327
class1,-8.467979173593307
class1,31.112488676599174
class1,3.8274683404734064
class1,2.168933796555007
class1,7.6779258113444655
class1,17.393233067915588
class1,7.236223983377778
class1,12.045093000186593
class1,25.77885089218771
class1,5.741196986230596
class1,28.92167393869249
class1,8.483638116623114
class1,13.120928491768677
class1,8.200655353618842
class1,4.460539332161626
class1,22.279534436151245
class1,4.14532486903062
class1,-0.42422338923977954
class1,8.58845304555258
class1,27.45245526561189
class1,13.18934530564182
class1,31.967723768323392
class1,19.28802387330092
class1,-4.216113189997053
class1,4.231859180236832
class1,1.7937066676556395
class1,5.415087883251219
class1,11.191763258871157
class1,-5.094482324276772
class1,14.93936387471416
class1,23.84327353690807
class1,-12.664755864293355
class1,9.07932449223959
class1,11.371172252101143
class1,22.437084411718686
class1,11.894394527340681
class1,15.896105799463331
class2,60.155021287106614
class2,46.80998392620435
class2,72.06086815084875
class2,37.80950007012403
class2,39.67592948342728
class2,68.50911200098737
class2,60.443643309435984
class2,47.43763095253795
class2,70.47968681341717
class2,43.63872245258993
class2,48.131693681699204
class2,72.10747533826347
class2,68.7051627474656
class2,68.17730778047984
class2,57.7096423464318
class2,57.174609742972
class2,44.18492659860734
class2,73.52903902221703
class2,38.30635711286646
class2,45.71895795727492
class2,47.28476961985483
class2,58.83059425646006
class2,42.09998312572835
class2,50.19777661686866
class2,49.33158037920224
class2,53.65285237236517
class2,41.399462987711665
class2,52.63120041203056
class2,62.10180504501102
class2,56.52940152171766
class2,47.02507532980078
class2,32.57984347120995
class2,44.389248448283
class2,52.25315055490115
class2,48.785352866439816
class2,70.9360433932219
class2,53.71473124043073
class2,52.266284329746235
class2,59.328201404161426
class2,70.58536219293931
class2,66.5481990955681
class2,56.363407431924756
class2,67.58879333651448
class2,47.0225707550244
class2,37.11564357204209
class2,49.477657379809315
class2,44.37633191848173
class2,58.99320924453238
class2,65.07873709865166
class2,59.69747318547789
class2,74.23184567258052
class2,54.143185970250755
class2,46.18103816696206
class2,52.81816203742106
class2,55.10633509504094
class2,64.93219637245872
class2,57.83827693169126
class2,43.624013145249215
class2,60.54874210035338
class2,58.748317935314255
class2,39.97524462216832
class2,43.49337868441986
class2,60.30124106852838
class2,49.37255844790505
class2,33.441873338749204
class2,60.879783317936614
class2,54.14556875845888
class2,49.71258430246183
class2,46.284619153678975
class2,34.87318733522106
class2,57.79085293538887
class2,39.453342102637336
class2,44.5844664287514
class2,52.03291859805408
class2,64.96843776675581
class2,41.75630165560793
class2,53.165036232945894
class2,64.87552314770133
class2,54.75825272477975
class2,55.76216208447652
class2,58.12291346927299
class2,58.78805538606419
class2,67.19902646390531
class2,68.52787648936135
class2,30.70616112215193
class2,69.56580661681376
class2,58.882565049346354
class2,64.47506507296647
class2,31.422455080798034
class2,49.54677802950013
class2,47.855821103891074
class2,60.8874409018557
class2,67.11704856501376
class2,46.93341238360173
class2,64.30660186653064
class2,56.683876885956806
class2,60.96425057607963
class2,46.320511443676395
class2,68.83222035183508
class2,53.28948017405186
class2,63.6694567944828
class2,50.16205604395671
class2,57.72968995185
class2,56.28360798649799
class2,36.51933556113417
class2,68.47496395030026
class2,45.55689049714199
class2,68.58923487358487
class2,67.08000295274395
class2,51.554800469171965
class2,76.06457626716367
class2,60.74100247839987
class2,63.61064753814962
class2,51.86251514415297
class2,60.58846198432355
class2,70.04018773706487
class2,48.965620550049564
class2,40.774630673023395
class2,62.062031516529345
class2,43.791847822446066
class2,46.98934155418142
class2,59.74955743532284
class2,55.632013110171734
class2,63.36931558966283
class2,54.48532608672894
class2,49.55433009961783
class2,41.96056444475043
class2,54.19009965571966
class2,32.162513883992375
class2,47.273446327931936
class2,63.72523968872648
class2,85.49994311284516
class2,72.35828843837365
class2,66.13691262203717
class2,70.23925176374217
class2,47.94052219137478
class2,44.10582582074301
class2,46.67911386578504
class2,71.63084161013653
class2,50.51552292690833
class2,63.308466870708536
class2,63.822972095734656
class2,61.11118944756863
class2,61.33393891113418
class2,30.18665745318276
class2,56.420847365512955
class2,46.355603549852404
class2,39.4179764610156
class2,79.94687449104865
class2,49.925485740975226
class2,58.742258059803795
class2,38.18857948884127
class2,52.52247409681226
class2,69.5139708060143
class2,49.92490478501438
class2,60.1294845997125
class2,54.553293522389474
class2,54.9457459574748
class2,53.803749077105984
class2,47.238044883608325
class2,54.995710551185326
class2,55.600345980720334
class2,53.75025997834179
class2,45.75492465690222
class2,51.199505737900495
class2,63.4049300574123
class2,46.795740165175346
class2,48.302904360306556
class2,68.30604577321134
class2,44.23066184841914
class2,50.08542207827036
class2,66.90856065544592
class2,52.3230799642112
class2,68.44987922260715
class2,82.3412215157515
class2,53.30020828723792
class2,58.84534081265028
class2,69.64193718157208
class2,69.63513120291945
class2,63.055879742323896
class2,68.38503284623623
class2,74.44461544834357
class2,67.3883164899535
class2,47.042929016528355
class2,59.48350791917695
class2,46.85777374648669
class2,56.51465232108512
class2,55.61660617423097
class2,61.234075074724316
class2,36.249324765027026
class2,48.73167480772429
class2,71.98356715595341
class2,67.87295807818884
class2,58.74007052779222
class2,64.32217838545327
class2,54.36861214337555
class2,58.59529172262971
class2,66.53743171878472
class2,65.74875026812914
class2,52.2344417462748
class2,53.570853875954995
class2,56.09458891042772
class2,32.07250723427161
class2,69.76325841608521
class2,49.956424948212735
class2,70.71747170056526
class2,55.623964299121134
class2,67.36231427716933
class2,61.39289916150187
class2,38.54200073094052
class2,58.94747050256303
class2,33.460984540633305
class2,42.531229261468525
class2,67.56811200985604
class2,65.79036761399993
class2,44.160268869238834
class2,43.09650384463417
class2,48.04367555825027
class2,48.286462868098766
class2,53.86623405815728
class2,53.986214695510505
class2,48.56549401272439
class2,60.61731061303422
class2,58.0465653643127
class2,53.30141121948014
class2,54.10167290443465
class2,38.204028585031494
class2,61.565774816851544
class2,53.313859071894484
class2,53.09221430562388
class2,51.19698056540638
class2,60.18582754428078
class2,61.06587814778689
class2,55.09332980467338
class2,48.34113198781649
class2,78.49494914729695
class2,64.06738536120537
class2,70.50809274057576
class2,42.553171132369116
class2,54.08857112021311
class2,54.732160905837496
class2,44.191778168144566
class2,56.341288852389205
class2,51.355975856922015
class2,45.26632432334696
class2,46.96633054400827
class2,52.01188877164873
class2,53.071758253982104
class2,43.36392128479673
class2,55.38705119647677
class2,58.685987534190154
class2,39.98459704677224
class2,57.62993124498031
class2,42.293546491465136
class2,49.21285453371031
class2,54.940916842200046
class2,51.021506749578435
class2,59.67794864712325
class2,60.44536078434783
class2,58.287147486205875
class2,54.94044005795163
class2,59.85921855484851
class2,45.452889432096896
class2,50.47098765480616
class2,50.067894432736715
class2,61.53148373507979
class2,52.63479157451182
class2,45.85346910202158
class2,63.4131665639207
class2,75.63236972448387
class2,48.840381049800996
class2,47.914353907379606
class2,66.52806813916831
class2,55.64787080515673
class2,72.3184480110154
class2,52.802370527514185
class2,49.61514348771329
class2,62.43088037184597
class2,64.5692399652653
class2,53.829709703938164
class2,48.830088270874796
class2,47.52005746582152
class2,45.305791582682325
class2,51.931721116422715
class2,59.168613604703594
class2,53.36503997057578
class2,49.971381468826436
class2,62.48049872846349
class2,59.263708529530824
class2,65.0396938490039
class2,56.671252142086544
class2,48.79480440738535
class2,49.54529724038064
class2,72.32023816032611
class2,58.097117239200244
class2,61.04886251031841
class2,50.96048133225143
class2,55.10703743732127
class2,57.96739959940888
class2,58.54536388306855
class2,46.72465005076154
class2,66.63978208304549
class2,58.74428281128796
class2,59.63839246024843
class2,54.7569104530279
class2,61.75340551050102
class2,63.72178759647206
class2,73.05729388558322
class2,51.93806626138208
class2,69.09870696648844
class2,41.77952934726373
class2,64.87881973632783
class2,65.72087886086251
class2,62.43699660345071
class2,49.630988128376494
class2,51.849697787655536
class2,68.32276896207757
class2,54.235456143727156
class2,72.21738361789332
class2,56.78364553442531
class2,64.50600558242608
class2,34.85645965670232
class2,50.46407959032417
class2,60.91418864031881
class2,42.473170499555316
class2,57.51175484127443
class2,45.2461303797198
class2,42.992839818563695
class2,41.91312419846638
class2,55.35716346720253
class2,56.569722019522914
class2,48.90264259360974
class2,57.2666097851403
class2,65.2647129023023
class2,70.16480195459084
class2,43.396144943626794
class2,41.726614327014914
class2,48.17002214168721
class2,49.278335930474015
class2,59.95910005257251
class2,27.51488237611827
class2,54.378189299746964
class2,56.750293294383766
class2,52.483714511871874
class2,52.56481345840403
class2,64.77656131356363
class2,46.70586138796344
class2,55.83361001656654
class2,75.0761929761123
class2,48.19531001565075
class2,54.68982552948107
class2,48.02604828552176
class2,68.07915975414295
class2,54.20886208919309
class2,55.013801635650815
class2,56.49545352787979
class2,59.30026708906418
class2,45.51212467740616
class2,55.20249289729175
class2,67.73494960251243
class2,56.42879187738582
class2,71.87527082086885
class2,75.21497692250838
class2,62.42427791898391
class2,39.58872354186941
class2,54.93440260263581
class2,75.2421126096204
class2,73.70135186742186
class2,39.31126693754058
class2,53.6569667858735
class2,51.04152299089211
class2,33.92720532359399
class2,48.72183992128062
class2,63.16012034938077
class2,62.85186230596469
class2,63.67574034844337
class2,56.05336571222659
class2,66.91229502907805
class2,50.30085401789557
class2,46.81359817713851
class2,51.618061360480574
class2,63.03505013846437
class2,68.682892473718
class2,73.70796191880893
class2,62.015477107917164
class2,59.618906311140876
class2,49.904093278540756
class2,60.740549150808576
class2,53.9086357214475
class2,50.6338897719264
class2,57.457304801323296
class2,44.067835890404226
class2,55.61770113469074
class2,42.373147155168795
class2,45.83854221146908
class2,64.1194748226681
class2,55.14679884574287
class2,52.556768201243074
class2,44.83077284593999
class2,52.80180551656583
class2,45.60927664988226
class2,50.046211884690216
class2,68.06186923935934
class2,60.502101058284254
class2,64.965168381502
class2,55.57181473528915
class2,49.61304914962576
class2,55.61002954656522
class2,75.05984993335721
class2,51.36157252324331
class2,36.761468396347055
class2,48.94380860539356
class2,59.20545281152171
class2,47.62574469675819
class2,44.407742771410376
class2,60.147444566572176
class2,65.03195277904123
class2,50.93404248014972
class2,48.58706029570864
class2,45.64992555845727
class2,63.70352190396091
class2,65.98838727874272
class2,59.58596719020562
class2,66.11675174451153
class2,59.97717376531063
class2,59.539235668711285
class2,54.172884761610554
class2,59.617419602110445
class2,51.29424338032004
class2,71.11872664692757
class2,51.82181975650945
class2,55.5600526426461
class2,55.99789650503657
class2,59.76328414375439
class2,62.14096634353051
class2,43.33366602005023
class2,58.241692550112774
class2,55.92984879309601
class2,58.74705553556833
class2,35.155988793092014
class2,55.77942980745567
class2,58.40460808665863
class2,66.58495760585843
class2,62.57614870956823
class2,55.299626188600975
class2,54.13774598018347
class2,50.44067692937746
class2,55.14760692168071
class2,62.20181026477153
class2,58.80141442745133
class2,64.50125692346721
class2,74.9326174518214
class2,59.54527931228163
class2,57.766520509685584
class2,52.22163791975902
class2,67.83773145868304
class2,49.517883146987
class2,46.37841469493452
class2,57.34725166432998
class2,57.42007184773306
class2,70.65614887365638
class2,46.68152458725655
class2,67.9546248059626
class2,62.07135652909233
class2,46.05471425839724
class2,32.06897665274848
class2,35.58240295143027
class2,43.08295676601163
class2,47.65037841243217
class2,60.447811832011304
class2,56.96146705925801
class2,68.082697117686
class2,55.24460880793347
class2,45.25091086588871
class2,66.63959250813183
class2,49.751574286645464
class2,54.195409339155376
class2,32.923997321780064
class2,79.46030423986781
class2,42.76561404054882
class2,56.306371710094254
class2,55.54580712856072
class2,55.37489059451752
class2,76.44601667644386
class2,59.94115707241951
class2,62.65581706494989
class2,47.08655906704047
class2,63.8119015449478
class2,54.82497152771974
class2,75.63470414591065
class2,60.82964803632971
class2,63.75870239552297
class2,42.785652098764544
class2,54.9637448771561
class2,52.32385498472876
class2,63.11420892394859
class2,52.22176490406401
class2,64.62537990867999
class2,54.420193697715476
class2,47.52191563308489
class2,69.00963685567292
class2,68.16874103518126
class2,69.64315210310818
class2,36.85522127944755
class2,45.84090331308847
class2,48.97239333184649
class2,54.87150613145987
class2,60.24129559529827
class2,62.3134582560795
class2,56.14462785087653
class2,56.92477331641942
class2,61.857000533178876
class2,62.79077730211378
class2,57.96520090857314
class2,64.79244966790574
class2,53.923681564140686
class2,56.76973427456566
class2,57.44277642686497
class2,50.68800474614491
class2,65.54074415250618
